budget,id,original_language,original_title,popularity,production_companies,release_date,revenue,runtime,status,title,vote_average,vote_count,release_year,release_month,log_budget,log_revenue,is_english,log_vote_count,log_popularity,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Otro,Romance,Science_Fiction,TV_Movie,Thriller,War,Western,productoras_limpias,compania_principal,compania_principal_agrupadas2
0,30979,en,The Horse Boy,0.465404,0_Otros,2009-11-25,0,93.0,Released,The Horse Boy,5.5,2,2009.0,11.0,0.0,0.0,1,1.0986122886681098,0.3821309723701361,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0_Otros,0_Otros,0_Otros
0,50497,en,When the Lights Went Out,2.805351,Kintop Pictures,2012-01-31,0,86.0,Released,When the Lights Went Out,5.8,49,2012.0,1.0,0.0,0.0,1,3.912023005428146,1.3364082341025163,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Kintop Pictures,Kintop Pictures,0_Otros
0,354624,en,Heroes of Dirt,0.076647,Blue Trail Entertainment,2015-09-04,0,98.0,Released,Heroes of Dirt,0.0,0,2015.0,9.0,0.0,0.0,1,0.0,0.07385158214575538,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue Trail Entertainment,Blue Trail Entertainment,0_Otros
0,13187,en,A Charlie Brown Christmas,8.701183,Warner Bros. Home Video,1965-12-09,0,25.0,Released,A Charlie Brown Christmas,7.5,153,1965.0,12.0,0.0,0.0,1,5.0369526024136295,2.2722478368358585,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Warner Bros,Warner Bros,Warner Bros
0,335244,en,Antarctic Edge: 70° South,0.021392,0_Otros,2015-04-17,0,72.0,Released,Antarctic Edge: 70° South,0.0,0,2015.0,4.0,0.0,0.0,1,0.0,0.021166402813813344,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0_Otros,0_Otros,0_Otros
0,178862,en,Aroused,2.557258,Cherry On Top,2013-02-20,0,73.0,Released,Aroused,7.2,11,2013.0,2.0,0.0,0.0,1,2.4849066497880004,1.26899002336938,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cherry On Top,Cherry On Top,0_Otros
0,331745,en,Top Spin,0.523122,0_Otros,2014-11-15,0,80.0,Released,Top Spin,6.8,6,2014.0,11.0,0.0,0.0,1,1.9459101490553132,0.42076217576059693,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0_Otros,0_Otros,0_Otros
160000,1779,en,Roger & Me,3.284903,"Warner Bros., Dog Eat Dog Films",1989-09-01,6706368,91.0,Released,Roger & Me,7.4,90,1989.0,9.0,11.982935344196433,15.718568229844903,1,4.51085950651685,1.4550979146873355,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Dog Eat Dog Films, Warner Bros",Warner Bros,Warner Bros
0,282128,en,An American in Hollywood,0.015697,0_Otros,2014-07-18,0,89.0,Released,An American in Hollywood,0.0,0,2014.0,7.0,0.0,0.0,1,0.0,0.015575076330916744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0_Otros,0_Otros,0_Otros
0,86812,en,Sound of My Voice,6.192383,Skyscraper Films,2011-01-22,0,85.0,Released,Sound of My Voice,6.3,108,2011.0,1.0,0.0,0.0,1,4.6913478822291435,1.9730225493665237,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Skyscraper Films,Skyscraper Films,0_Otros
0,38786,en,The Blood of My Brother: A Story of Death in Iraq,0.005256,0_Otros,2005-11-25,0,90.0,Released,The Blood of My Brother: A Story of Death in Iraq,0.0,0,2005.0,11.0,0.0,0.0,1,0.0,0.005242235441945187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0_Otros,0_Otros,0_Otros
125000,84355,en,Your Sister's Sister,12.833247,Ada Films,2011-09-11,3200000,90.0,Released,Your Sister's Sister,6.5,137,2011.0,9.0,11.736077016252437,14.978661680269907,1,4.927253685157205,2.6270748975852127,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ada Films,Ada Films,0_Otros
120000,18632,en,A Dog's Breakfast,2.213889,Kibble Productions,2007-03-03,0,88.0,Released,A Dog's Breakfast,5.9,24,2007.0,3.0,11.695255355062795,0.0,1,3.2188758248682006,1.1674817303156897,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kibble Productions,Kibble Productions,0_Otros
120000,40652,fr,Une femme mariée: Suite de fragments d'un film tourné en 1964,1.112792,"Orsay Films, Anouchka Films",1964-12-04,0,95.0,Released,The Married Woman,7.1,20,1964.0,12.0,11.695255355062795,0.0,0,3.044522437723423,0.7480102955490882,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Anouchka Films, Orsay Films",Orsay Films,0_Otros
8500000,339408,en,The Birth of a Nation,9.452808,"Phantom Four, Mandalay Pictures, Bron Studios, Tiny Giant Entertainment",2016-09-09,15861566,120.0,Released,The Birth of a Nation,6.5,178,2016.0,9.0,15.955576839107596,16.579409571308034,1,5.187385805840755,2.3468706504492265,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bron Studios, Tiny Giant Entertainment, Mandalay Pictures, Phantom Four",Phantom Four,0_Otros
0,266857,en,The Work and The Story,0.002388,0_Otros,2003-01-01,0,70.0,Released,The Work and The Story,0.0,0,2003.0,1.0,0.0,0.0,1,0.0,0.002385153259110829,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0_Otros,0_Otros,0_Otros
100000,18925,en,Facing the Giants,4.563698,Destination Films,2006-09-29,10178331,111.0,Released,Facing the Giants,6.6,64,2006.0,9.0,11.51293546492023,16.135771704974037,1,4.174387269895637,1.7162629950899169,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Destination Films,Destination Films,0_Otros
100000,299245,en,The Gallows,18.045782,"New Line Cinema, Blumhouse Productions, Management 360, Tremendum Pictures",2015-07-10,42664410,87.0,Released,The Gallows,4.9,361,2015.0,7.0,11.51293546492023,17.568875664630763,1,5.8916442118257715,2.946845659733441,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"New Line Cinema, Tremendum Pictures, Management 360, Blumhouse Productions",New Line Cinema,New Line Cinema
10000,985,en,Eraserhead,20.399578,"American Film Institute (AFI), Libra Films",1977-03-19,7000000,89.0,Released,Eraserhead,7.5,485,1977.0,3.0,9.210440366976517,15.76142084987672,1,6.186208623900494,3.0633712022072035,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,"Libra Films, American Film Institute (AFI)",American Film Institute (AFI),0_Otros
0,34101,en,Hollywood Shuffle,2.353483,0_Otros,1987-03-20,0,78.0,Released,Hollywood Shuffle,5.7,19,1987.0,3.0,0.0,0.0,1,2.995732273553991,1.2099995072142558,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0_Otros,0_Otros,0_Otros
0,9821,en,The Mighty,5.497682,Miramax Films,1998-10-23,0,100.0,Released,The Mighty,7.1,51,1998.0,10.0,0.0,0.0,1,3.9512437185814275,1.8714454979145883,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Miramax,Miramax,Miramax
0,65448,en,Penitentiary,0.001117,0_Otros,1979-12-01,0,99.0,Released,Penitentiary,4.9,8,1979.0,12.0,0.0,0.0,1,2.1972245773362196,0.0011163766196674045,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0_Otros,0_Otros,0_Otros
0,18841,en,The Lost Skeleton of Cadavra,1.680525,"Fragmighty, Transom Films, Valenti Entertainment",2001-09-12,0,90.0,Released,The Lost Skeleton of Cadavra,6.5,30,2001.0,9.0,0.0,0.0,1,3.4339872044851463,0.9860126708601311,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"Transom Films, Fragmighty, Valenti Entertainment",Fragmighty,0_Otros
0,272726,en,Dude Where's My Dog?,0.28397,0_Otros,2014-06-12,0,0.0,Released,Dude Where's My Dog?,0.0,0,2014.0,6.0,0.0,0.0,1,0.0,0.24995684050883432,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0_Otros,0_Otros,0_Otros
0,175291,en,Cheap Thrills,10.826253,"New Artists Alliance, Snowfort Pictures",2013-03-08,0,85.0,Released,Cheap Thrills,6.3,155,2013.0,3.0,0.0,0.0,1,5.049856007249537,2.470321890709458,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New Artists Alliance, Snowfort Pictures",New Artists Alliance,0_Otros
0,80215,en,Indie Game: The Movie,7.676677,BlinkWorks Media,2012-05-18,0,96.0,Released,Indie Game: The Movie,7.4,203,2012.0,5.0,0.0,0.0,1,5.318119993844216,2.160638621271193,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BlinkWorks Media,BlinkWorks Media,0_Otros
0,13538,en,Straightheads,8.302951,"Ingenious Film Partners, Screen West Midlands, UK Film Council, DJ Films, Film4, Verve Pictures, Free Range Films",2007-04-27,0,88.0,Released,Straightheads,5.2,40,2007.0,4.0,0.0,0.0,1,3.713572066704308,2.230331661654416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Verve Pictures, Free Range Films, Ingenious Film Partners, Screen West Midlands, UK Film Council, DJ Films, Film4",Ingenious Film Partners,Ingenious Film Partners
0,51130,en,Open Secret,0.186401,"Marathon Pictures, Harry Brandt Productions",1948-02-14,0,68.0,Released,Open Secret,7.0,2,1948.0,2.0,0.0,0.0,1,1.0986122886681098,0.1709243547272719,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Marathon Pictures, Harry Brandt Productions",Marathon Pictures,0_Otros
0,270554,en,Echo Dr.,0.053755,30 Something Productions,2013-11-08,0,85.0,Released,Echo Dr.,5.0,1,2013.0,11.0,0.0,0.0,1,0.6931471805599453,0.05235997528115249,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,30 Something Productions,30 Something Productions,0_Otros
0,72086,en,The Night Visitor,0.074005,"Hemisphere Pictures, Glazier",1971-01-01,0,106.0,Released,The Night Visitor,7.3,6,1971.0,1.0,0.0,0.0,1,1.9459101490553132,0.07139465156931857,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Glazier, Hemisphere Pictures",Hemisphere Pictures,0_Otros
100,268917,en,The Past Is a Grotesque Animal,0.394575,"Wrecking Crew, Polyvinyl Records, Shrine",2014-06-15,0,77.0,Released,The Past Is a Grotesque Animal,5.5,2,2014.0,6.0,4.61512051684126,0.0,1,1.0986122886681098,0.3325897093569882,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Shrine, Polyvinyl Records, Wrecking Crew",Wrecking Crew,0_Otros
0,64973,en,"Peace, Propaganda & the Promised Land",0.020168,0_Otros,2005-01-28,0,80.0,Released,"Peace, Propaganda & the Promised Land",6.4,4,2005.0,1.0,0.0,0.0,1,1.6094379124341003,0.019967319616007975,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0_Otros,0_Otros,0_Otros
60000,473,en,Pi,27.788067,"Truth and Soul Pictures Inc, Protozoa Pictures, Harvest Filmworks, Plantain Films",1998-07-10,3221152,84.0,Released,Pi,7.1,586,1998.0,7.0,11.002116507732017,14.985249927961366,1,6.375024819828097,3.3599609610014713,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Harvest Filmworks, Protozoa Pictures, Plantain Films, Truth and Soul Pictures Inc",Truth and Soul Pictures Inc,0_Otros
0,90414,fr,"I Love You, Don't Touch Me!",0.020839,0_Otros,1997-01-21,0,86.0,Released,"I Love You, Don't Touch Me!",6.0,1,1997.0,1.0,0.0,0.0,0,0.6931471805599453,0.02062483820773704,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0_Otros,0_Otros,0_Otros
0,111794,en,20 Dates,0.408073,"Fox Searchlight Pictures, Twentieth Century Fox Film Corporation, Phoenician Films",1998-01-01,0,87.0,Released,20 Dates,3.7,3,1998.0,1.0,0.0,0.0,1,1.3862943611198906,0.34222210298277167,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Phoenician Films, 20th Century Fox",20th Century Fox,20th Century Fox
75000,360188,en,Queen Crab,0.140989,Polonia Brothers Entertainment,2015-09-29,0,90.0,Released,Queen Crab,3.3,3,2015.0,9.0,11.225256725762893,0.0,1,1.3862943611198906,0.1318954301673847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Polonia Brothers Entertainment,Polonia Brothers Entertainment,0_Otros
65000,9372,en,Super Size Me,10.400603,Kathbur Pictures,2004-01-17,28575078,100.0,Released,Super Size Me,6.6,506,2004.0,1.0,11.082157933374816,17.168045532295746,1,6.2285110035911835,2.433666248738415,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kathbur Pictures,Kathbur Pictures,0_Otros
0,85860,en,The FP,0.838957,Drafthouse Films,2011-03-13,0,82.0,Released,The FP,4.5,11,2011.0,3.0,0.0,0.0,1,2.4849066497880004,0.60919856307584,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drafthouse Films,Drafthouse Films,0_Otros
0,244534,en,Happy Christmas,7.052422,Lucky Coffee Productions,2014-06-26,0,82.0,Released,Happy Christmas,5.2,58,2014.0,6.0,0.0,0.0,1,4.07753744390572,2.0859729157435183,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lucky Coffee Productions,Lucky Coffee Productions,0_Otros
62000,33468,en,The Brain That Wouldn't Die,2.407048,Rex Carlton Productions,1962-02-25,0,82.0,Released,The Brain That Wouldn't Die,4.4,32,1962.0,2.0,11.034905792929415,0.0,1,3.4965075614664802,1.2258462272206188,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Rex Carlton Productions,Rex Carlton Productions,0_Otros
0,294086,en,Tiger Orange,0.176377,0_Otros,2014-07-26,0,75.0,Released,Tiger Orange,6.4,4,2014.0,7.0,0.0,0.0,1,1.6094379124341003,0.16243937633350586,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0_Otros,0_Otros,0_Otros
0,139998,en,Supporting Characters,0.620554,0_Otros,2012-01-23,0,87.0,Released,Supporting Characters,6.7,10,2012.0,1.0,0.0,0.0,1,2.3978952727983707,0.48276806609270645,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0_Otros,0_Otros,0_Otros
70000,74777,en,Absentia,6.328665,"Blue Dot Productions, FallBack Plan Productions",2011-03-03,0,92.0,Released,Absentia,5.8,121,2011.0,3.0,11.156264806643742,0.0,1,4.804021044733257,1.9917933710710891,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,"Blue Dot Productions, FallBack Plan Productions",Blue Dot Productions,0_Otros
0,16388,en,The Brothers McMullen,1.578903,Fox Searchlight Pictures,1995-08-09,0,98.0,Released,The Brothers McMullen,6.3,23,1995.0,8.0,0.0,0.0,1,3.1780538303479458,0.9473641147145616,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20th Century Fox,20th Century Fox,20th Century Fox
0,159770,en,The Dirties,0.833937,"XYZ Films, Zapruder Films",2013-10-04,0,83.0,Released,The Dirties,6.0,42,2013.0,10.0,0.0,0.0,1,3.7612001156935624,0.6064650220992209,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zapruder Films, XYZ Films",XYZ Films,0_Otros
0,42109,pt,"Gabriela, Cravo e Canela",0.557602,"United Artists, Metro-Goldwyn-Mayer (MGM), Sultana",1983-03-24,0,99.0,Released,Gabriela,6.0,2,1983.0,3.0,0.0,0.0,0,1.0986122886681098,0.44314745910173636,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Metro-Goldwyn-Mayer (MGM), United Artists, Sultana",United Artists,United Artists
65000,47607,en,Tiny Furniture,2.380332,Tiny Ponies,2010-11-12,416498,99.0,Released,Tiny Furniture,5.6,59,2010.0,11.0,11.082157933374816,12.939639339625767,1,4.0943445622221,1.2179739295232535,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Tiny Ponies,Tiny Ponies,0_Otros
60000,193603,en,Hayride,0.412342,0_Otros,2012-10-13,0,93.0,Released,Hayride,5.1,6,2012.0,10.0,11.002116507732017,0.0,1,1.9459101490553132,0.3452493193747611,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0_Otros,0_Otros,0_Otros
0,84659,en,The Naked Ape,0.077577,0_Otros,2006-09-16,0,110.0,Rumored,The Naked Ape,5.0,1,2006.0,9.0,0.0,0.0,1,0.6931471805599453,0.07471500215943631,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0_Otros,0_Otros,0_Otros
50000,322745,en,Counting,0.293587,0_Otros,2015-02-09,0,111.0,Released,Counting,8.3,3,2015.0,2.0,10.819798284210286,0.0,1,1.3862943611198906,0.2574189797559286,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0_Otros,0_Otros,0_Otros
50000,20981,en,The Call of Cthulhu,1.777148,HPLHS,2005-01-01,0,47.0,Released,The Call of Cthulhu,6.9,41,2005.0,1.0,10.819798284210286,0.0,1,3.7376696182833684,1.0214245018271169,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,HPLHS,HPLHS,0_Otros
0,174362,en,Bending Steel,0.048726,0_Otros,2013-04-20,0,93.0,Released,Bending Steel,5.0,1,2013.0,4.0,0.0,0.0,1,0.6931471805599453,0.04757609415125335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0_Otros,0_Otros,0_Otros
4000000,242095,en,The Signal,27.662696,"Automatik Entertainment, Low Spark Films, Signal Film Group",2014-03-15,600896,95.0,Released,The Signal,5.8,631,2014.0,3.0,15.201805169084134,13.306178817798324,1,6.448889394146858,3.35559648636387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"Automatik Entertainment, Signal Film Group, Low Spark Films",Automatik Entertainment,0_Otros
50000,250902,en,The Image Revolution,0.54562,"Respect Films, Sequart",2013-11-21,0,81.0,Released,The Image Revolution,5.7,3,2013.0,11.0,10.819798284210286,0.0,1,1.3862943611198906,0.43542512435098807,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sequart, Respect Films",Respect Films,0_Otros
0,158895,en,This Is Martin Bonner,0.76368,0_Otros,2013-06-28,0,83.0,Released,This Is Martin Bonner,6.6,4,2013.0,6.0,0.0,0.0,1,1.6094379124341003,0.5674025352328682,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0_Otros,0_Otros,0_Otros
0,222250,en,A True Story,0.970351,Team Awesome Films,2013-09-20,0,96.0,Released,A True Story,6.8,2,2013.0,9.0,0.0,0.0,1,1.0986122886681098,0.6782116994678791,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Team Awesome Films,Team Awesome Films,0_Otros
0,18292,en,George Washington,2.058834,0_Otros,2000-10-01,0,89.0,Released,George Washington,6.4,36,2000.0,10.0,0.0,0.0,1,3.6109179126442243,1.1180337975962757,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0_Otros,0_Otros,0_Otros
0,125537,en,Smiling Fish & Goat On Fire,0.00734,0_Otros,1999-09-16,0,90.0,Released,Smiling Fish & Goat On Fire,7.0,1,1999.0,9.0,0.0,0.0,1,0.6931471805599453,0.007313193294224588,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0_Otros,0_Otros,0_Otros
0,326576,en,Dawn of the Crescent Moon,0.049469,0_Otros,2014-04-05,0,95.0,Released,Dawn of the Crescent Moon,2.0,1,2014.0,4.0,0.0,0.0,1,0.6931471805599453,0.04828432196712033,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0_Otros,0_Otros,0_Otros
0,228550,en,Raymond Did It,0.160779,0_Otros,2011-03-27,0,83.0,Released,Raymond Did It,3.2,8,2011.0,3.0,0.0,0.0,1,2.1972245773362196,0.14909133145245382,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0_Otros,0_Otros,0_Otros
0,13963,en,The Last Waltz,3.277287,"FM Productions, Last Waltz Inc.",1978-05-01,321952,117.0,Released,The Last Waltz,7.9,64,1978.0,5.0,0.0,12.68216085114003,1,4.174387269895637,1.4533189301031149,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Last Waltz Inc., FM Productions",FM Productions,0_Otros
50000,290391,en,"Run, Hide, Die",0.595809,"Little Big Film Company, Abundant Productions, Faith vs. Fate Productions",2015-09-01,0,75.0,Released,"Run, Hide, Die",3.5,2,2015.0,9.0,10.819798284210286,0.0,1,1.0986122886681098,0.46738081768062667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"Faith vs. Fate Productions, Little Big Film Company, Abundant Productions",Little Big Film Company,0_Otros
0,44770,en,The Exploding Girl,0.611081,0_Otros,2009-04-22,0,80.0,Released,The Exploding Girl,6.4,15,2009.0,4.0,0.0,0.0,1,2.772588722239781,0.4769053822604831,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0_Otros,0_Otros,0_Otros
0,69382,en,The Legend of God's Gun,0.003582,0_Otros,2007-07-08,0,78.0,Released,The Legend of God's Gun,0.0,0,2007.0,7.0,0.0,0.0,1,0.0,0.003575599916845149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0_Otros,0_Otros,0_Otros
500000,40769,en,Mutual Appreciation,0.123068,0_Otros,2005-03-01,0,109.0,Released,Mutual Appreciation,6.1,8,2005.0,3.0,13.122365377402328,0.0,1,2.1972245773362196,0.11606422601571122,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0_Otros,0_Otros,0_Otros
0,220490,en,Her Cry: La Llorona Investigation,0.056459,0_Otros,2013-04-19,0,89.0,Released,Her Cry: La Llorona Investigation,0.0,0,2013.0,4.0,0.0,0.0,1,0.0,0.054922749938080447,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0_Otros,0_Otros,0_Otros
31192,42151,en,Down Terrace,1.330379,0_Otros,2009-09-01,10000,89.0,Released,Down Terrace,6.3,26,2009.0,9.0,10.347948989650975,9.210440366976517,1,3.295836866004329,0.8460309152939581,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0_Otros,0_Otros,0_Otros
27000,2292,en,Clerks,19.748658,"Miramax Films, View Askew Productions",1994-09-13,3151130,92.0,Released,Clerks,7.4,755,1994.0,9.0,10.203629181337648,14.963271993978692,1,6.628041376179533,3.0324815698864134,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Miramax, View Askew Productions",Miramax,Miramax
27000,42497,en,Pink Narcissus,0.027811,Strand Releasing,1971-01-01,0,64.0,Released,Pink Narcissus,6.0,9,1971.0,1.0,10.203629181337648,0.0,1,2.302585092994046,0.027431297990019084,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Strand Releasing,Strand Releasing,0_Otros
0,33693,en,Funny Ha Ha,0.362633,0_Otros,2002-09-20,76901,85.0,Released,Funny Ha Ha,6.3,8,2002.0,9.0,0.0,11.250287162957878,1,2.1972245773362196,0.3094188574701584,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0_Otros,0_Otros,0_Otros
0,14585,en,In the Company of Men,2.634007,"Alliance Atlantis Communications, Fair and Square Productions",1997-01-19,0,97.0,Released,In the Company of Men,6.8,44,1997.0,1.0,0.0,0.0,1,3.8066624897703196,1.290335896224188,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alliance Atlantis Communications, Fair and Square Productions",Alliance Atlantis Communications,0_Otros
0,185465,en,Manito,0.039264,0_Otros,2002-01-15,0,78.0,Released,Manito,5.5,2,2002.0,1.0,0.0,0.0,1,1.0986122886681098,0.03851277031318089,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0_Otros,0_Otros,0_Otros
0,38780,en,Rampage,7.101197,"Boll Kino Beteiligungs GmbH & Co. KG, Brightlight Pictures, Pitchblack Pictures Inc., Event Film Distribution, Amok Productions",2009-08-14,0,85.0,Released,Rampage,6.0,131,2009.0,8.0,0.0,0.0,1,4.882801922586371,2.0920118285381104,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Event Film Distribution, Pitchblack Pictures Inc., Boll Kino Beteiligungs GmbH & Co. KG, Brightlight Pictures, Amok Productions",Boll Kino Beteiligungs GmbH & Co. KG,0_Otros
0,14022,en,Slacker,3.320622,0_Otros,1990-07-27,0,97.0,Released,Slacker,6.4,77,1990.0,7.0,0.0,0.0,1,4.356708826689592,1.4633993733731618,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0_Otros,0_Otros,0_Otros
0,366967,en,Dutch Kills,0.038143,0_Otros,2015-10-02,0,90.0,Released,Dutch Kills,0.0,0,2015.0,10.0,0.0,0.0,1,0.0,0.0374335401875427,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0_Otros,0_Otros,0_Otros
22000,255266,en,Dry Spell,0.048948,0_Otros,2013-02-14,0,90.0,Released,Dry Spell,6.0,1,2013.0,2.0,9.99884318585288,0.0,1,0.6931471805599453,0.04778775716545743,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0_Otros,0_Otros,0_Otros
0,17345,en,Flywheel,1.048524,0_Otros,2003-01-01,0,120.0,Released,Flywheel,6.8,19,2003.0,1.0,0.0,0.0,1,2.995732273553991,0.7171195338258336,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0_Otros,0_Otros,0_Otros
0,226458,en,Backmask,3.619167,"GO Productions, Vicarious Entertainment, Bloodline Productions, Shallow Focus",2015-01-16,0,91.0,Released,Backmask,4.7,79,2015.0,1.0,0.0,0.0,1,4.382026634673881,1.530214385806799,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"Bloodline Productions, Shallow Focus, Vicarious Entertainment, GO Productions",GO Productions,0_Otros
0,24055,en,The Puffy Chair,1.243955,0_Otros,2005-01-17,0,85.0,Released,The Puffy Chair,6.2,15,2005.0,1.0,0.0,0.0,1,2.772588722239781,0.8082399339834403,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0_Otros,0_Otros,0_Otros
